ilan_ilce,ilan_fiyat,net_metrekare,oda_sayısı,bulunduğu_kat,ısıtma_tipi,krediye_uygunluk,banyo_sayısı,tipi,brüt_metrekare,binanın_yaşı,binanın_kat_sayısı,site_içerisinde
Başakşehir,4102572,86,2+1,9.Kat,Doğalgaz,Krediye Uygun,1,Daire,87,21 Ve Üzeri,9,Hayır
Başakşehir,2630280,100,3+1,9.Kat,Doğalgaz,Krediye Uygun,1,Daire,115,11-15,15,Evet
Başakşehir,3049800,60,2+1,3.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,69,4,4,Evet
Başakşehir,2401560,95,3+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,105,5-10,4,Hayır
Başakşehir,2450650,100,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,115,2,4,Hayır
Başakşehir,2301520,55,1+1,2.Kat,Merkezi,Krediye Uygun,1,Daire,65,4,3,Evet
Başakşehir,4957120,100,2+1,8.Kat,Merkezi,Krediye Uygun Değil,2,Daire,140,3,30,Evet
Başakşehir,4390592,100,2+1,-2,Merkezi,Krediye Uygun,2,Daire,124,3,15,Evet
Başakşehir,16905960,330,4+2,1.Kat,Doğalgaz,Krediye Uygun,3,Villa,360,16-20,4,Evet
Başakşehir,16905960,330,4+2,1.Kat,Doğalgaz,Krediye Uygun,3,Villa,360,16-20,4,Evet
Başakşehir,9193600,160,4+1,7.Kat,Merkezi,Krediye Uygun,2,Daire,208,4,15,Evet
Başakşehir,5525000,95,2+1,21-25,Merkezi,Krediye Uygun,2,Daire,125,5-10,20,Evet
Başakşehir,5967000,110,3+1,6.Kat,Merkezi,Krediye Uygun Değil,2,Daire,135,2,6,Evet
Başakşehir,4479820,80,2+1,Giriş,Merkezi,Krediye Uygun Değil,1,Daire,95,5-10,10,Evet
Başakşehir,6188000,110,3+1,8.Kat,Merkezi,Krediye Uygun Değil,2,Daire,140,5-10,30,Evet
Başakşehir,35153500,400,6+1,1.Kat,Doğalgaz,Krediye Uygun Değil,5,Villa,500,4,3,Hayır
Başakşehir,9431200,150,3+1,3.Kat,Doğalgaz,Krediye Uygun,2,Daire,200,16-20,7,Evet
Başakşehir,2237550,90,3+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,105,0,5,Hayır
Başakşehir,1829760,68,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,80,0,4,Hayır
Başakşehir,2058480,80,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,90,5-10,4,Hayır
Başakşehir,2973360,105,3+1,4.Kat,Doğalgaz,Krediye Uygun,1,Daire,130,0,7,Hayır
Başakşehir,4345680,160,4+2,Çatı Katı,Doğalgaz,Krediye Uygun,2,Daire,190,4,5,Hayır
Başakşehir,3835800,170,4+2,3.Kat,Doğalgaz,Krediye Uygun,2,Daire,180,0,4,Hayır
Başakşehir,2172840,90,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,95,1,4,Hayır
Başakşehir,6019360,160,3+1,6.Kat,Merkezi,Krediye Uygun,2,Daire,170,4,15,Evet
Başakşehir,1875504,70,2+1,1.Kat,Isıtma Yok,Krediye Uygun Değil,1,Daire,82,5-10,5,Hayır
Başakşehir,12038720,280,6+2,5.Kat,Doğalgaz,Krediye Uygun,2,Daire,340,11-15,5,Evet
Başakşehir,1944120,70,2+1,6.Kat,Doğalgaz,Krediye Uygun,1,Daire,85,0,6,Evet
Başakşehir,2344100,95,3+1,Giriş,Doğalgaz,Krediye Uygun,2,Daire,110,0,3,Hayır
Başakşehir,6373440,160,3+1,4.Kat,Sobalı,Krediye Uygun,1,Daire,180,11-15,9,Evet
Başakşehir,2058480,85,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,90,0,3,Hayır
Başakşehir,2973360,120,3+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,130,4,4,Hayır
Başakşehir,9193600,180,4+1,1.Kat,Merkezi,Krediye Uygun Değil,2,Daire,208,5-10,10,Evet
Başakşehir,3757000,70,2+1,3.Kat,Merkezi,Krediye Uygun Değil,1,Daire,85,0,4,Evet
Başakşehir,3894880,90,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,110,0,6,Hayır
Başakşehir,6901710,120,3+1,10.Kat,Merkezi,Krediye Uygun,3,Daire,145,5-10,20,Evet
Başakşehir,3835800,150,3+2,Çatı Katı,Doğalgaz,Krediye Uygun,2,Daire,180,0,4,Hayır
Başakşehir,2744640,110,3+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,120,4,5,Hayır
Başakşehir,2515920,100,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,110,5-10,5,Hayır
Başakşehir,1966992,80,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,86,3,4,Hayır
Başakşehir,2058480,85,2+1,1.Kat,Doğalgaz,Krediye Uygun,2,Daire,90,4,4,Hayır
Başakşehir,37879400,744,5+1,1.Kat,Merkezi,Krediye Uygun,2,Daire,857,0,8,Evet
Başakşehir,11978200,194,4+1,Bahçe Katı,Merkezi,Krediye Uygun,2,Daire,271,0,8,Evet
Başakşehir,4921712,115,2+1,21-25,Merkezi,Krediye Uygun,2,Daire,139,3,30,Evet
Başakşehir,5983952,140,3+1,11-15,Merkezi,Krediye Uygun,2,Daire,169,3,30,Evet
Başakşehir,4479820,85,2+1,6.Kat,Doğalgaz,Krediye Uygun,2,Daire,95,11-15,9,Evet
Başakşehir,3009680,78,1+1,5.Kat,Merkezi,Krediye Uygun,1,Daire,85,0,15,Hayır
Başakşehir,3540800,90,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,100,3,6,Hayır
Başakşehir,5311200,130,3+1,5.Kat,Doğalgaz,Krediye Uygun,2,Daire,150,16-20,5,Evet
Başakşehir,16410288,308,5+1,2.Kat,Merkezi,Krediye Uygun,3,Daire,348,5-10,7,Evet
Başakşehir,2131000,88,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,100,0,3,Hayır
Başakşehir,1944120,70,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,85,5-10,2,Hayır
Başakşehir,2218584,90,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,97,0,6,Evet
Başakşehir,2218584,90,2+1,4.Kat,Doğalgaz,Krediye Uygun,1,Daire,97,0,6,Evet
Başakşehir,1944120,75,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,85,4,3,Hayır
Başakşehir,2515920,100,2+1,1.Kat,Doğalgaz,Krediye Uygun,2,Daire,110,3,3,Hayır
Başakşehir,2287200,90,2+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,100,5-10,4,Hayır
Başakşehir,2058480,72,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,90,0,6,Evet
Başakşehir,4155450,165,5+2,3.Kat,Isıtma Yok,Krediye Uygun,1,Daire,195,0,3,Hayır
Başakşehir,8353800,160,4+1,11-15,Merkezi,Krediye Uygun,2,Daire,189,4,20,Hayır
Başakşehir,9635600,205,4+1,11-15,Merkezi,Krediye Uygun,2,Daire,218,5-10,20,Hayır
Başakşehir,2165800,45,1+1,3.Kat,Merkezi,Krediye Uygun,1,Daire,49,5-10,3,Hayır
Başakşehir,3049800,65,2+1,Giriş,Merkezi,Krediye Uygun,1,Daire,69,5-10,8,Hayır
Beylikdüzü,3636165,130,3+1,6.Kat,Doğalgaz,Krediye Uygun,2,Daire,145,2,10,Hayır
Beylikdüzü,3262550,105,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,115,0,4,Hayır
Beylikdüzü,7164750,220,5+1,4.Kat,Doğalgaz,Krediye Uygun,4,Daire,250,5-10,4,Evet
Beylikdüzü,4681050,150,4+1,Giriş,Doğalgaz,Krediye Uygun,2,Daire,165,0,4,Hayır
Beylikdüzü,2458815,95,2+1,1.Kat,Doğalgaz,Krediye Uygun,2,Daire,115,4,5,Hayır
Beylikdüzü,2245005,100,2+1,1.Kat,Doğalgaz,Krediye Uygun,2,Daire,105,4,4,Hayır
Beylikdüzü,2351910,100,2+1,1.Kat,Doğalgaz,Krediye Uygun,2,Daire,110,4,4,Hayır
Beylikdüzü,2351910,105,2+1,1.Kat,Doğalgaz,Krediye Uygun,2,Daire,110,4,4,Hayır
Beylikdüzü,2351910,100,2+1,1.Kat,Doğalgaz,Krediye Uygun,2,Daire,110,4,4,Hayır
Beylikdüzü,2993340,125,3+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,140,4,4,Hayır
Beylikdüzü,2351910,105,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,110,4,4,Hayır
Beylikdüzü,2779530,120,3+1,3.Kat,Doğalgaz,Krediye Uygun,2,Daire,130,4,4,Hayır
Beylikdüzü,1493460,80,2+1,3.Kat,Doğalgaz,Krediye Uygun,2,Daire,90,0,20,Hayır
Beylikdüzü,4539200,140,3+1,4.Kat,Doğalgaz,Krediye Uygun,2,Daire,160,4,4,Hayır
Beylikdüzü,3829950,125,3+1,8.Kat,Doğalgaz,Krediye Uygun,2,Residence,135,0,15,Evet
Beylikdüzü,3009240,105,2+1,4.Kat,Doğalgaz,Krediye Uygun,2,Residence,120,0,15,Evet
Beylikdüzü,3582375,115,2+1,-2,Doğalgaz,Krediye Uygun,2,Daire,125,0,4,Hayır
Beylikdüzü,3262550,105,2+1,1.Kat,Doğalgaz,Krediye Uygun,2,Daire,115,0,4,Hayır
Beylikdüzü,2865900,90,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,100,0,3,Hayır
Beylikdüzü,3971800,125,3+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,140,0,3,Hayır
Beylikdüzü,4012260,130,3+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,140,0,4,Hayır
Beylikdüzü,35323600,420,4+2,1.Kat,Yerden Isıtma,Krediye Uygun,4,Villa,650,0,3,Hayır
Beylikdüzü,3761550,130,3+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,150,21 Ve Üzeri,15,Hayır
Beylikdüzü,3582375,118,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,125,0,5,Hayır
Beylikdüzü,4539200,138,3+1,1.Kat,Doğalgaz,Krediye Uygun,2,Daire,160,0,4,Evet
Beylikdüzü,4137705,135,3+1,3.Kat,Doğalgaz,Krediye Uygun,2,Daire,165,11-15,10,Evet
Beylikdüzü,23555000,420,4+2,1.Kat,Doğalgaz,Krediye Uygun,6+,Villa,500,0,4,Hayır
Beylikdüzü,1496670,55,1+1,-1,Doğalgaz,Krediye Uygun Değil,1,Daire,70,4,6,Hayır
Beylikdüzü,3295785,105,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,115,0,3,Hayır
Beylikdüzü,2394705,80,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,85,5-10,4,Hayır
Beylikdüzü,3295785,105,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,115,0,3,Hayır
Beylikdüzü,2394705,80,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,85,5-10,4,Hayır
Beylikdüzü,4539200,140,3+1,3.Kat,Doğalgaz,Krediye Uygun,2,Daire,160,0,4,Hayır
Beylikdüzü,5106750,135,3+1,6.Kat,Yerden Isıtma,Krediye Uygun,2,Daire,150,21 Ve Üzeri,8,Evet
Beylikdüzü,3725670,120,3+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,130,0,6,Hayır
Beylikdüzü,4298850,135,3+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,150,0,5,Hayır
Beylikdüzü,2993340,120,3+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,140,0,5,Hayır
Beylikdüzü,2579310,80,1+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,90,0,5,Hayır
Beylikdüzü,2865900,90,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,100,0,5,Hayır
Beylikdüzü,4028540,100,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun Değil,2,Daire,142,5-10,7,Evet
Beylikdüzü,1957530,58,1+1,5.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,69,5-10,7,Evet
Beylikdüzü,4255625,95,2+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,125,0,5,Evet
Beylikdüzü,3009240,100,2+1,5.Kat,Doğalgaz,Krediye Uygun,1,Daire,120,0,10,Hayır
Beylikdüzü,3120700,95,2+1,5.Kat,Doğalgaz,Krediye Uygun,2,Daire,110,1,7,Evet
Beylikdüzü,4137705,135,3+1,10.Kat,Doğalgaz,Krediye Uygun,1,Daire,165,11-15,15,Evet
Beylikdüzü,5071140,170,3+2,4.Kat,Doğalgaz,Krediye Uygun,2,Daire,180,3,4,Hayır
Beylikdüzü,4137705,135,3+1,11-15,Doğalgaz,Krediye Uygun,1,Daire,165,11-15,15,Evet
Beylikdüzü,1576430,80,1+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,95,4,5,Hayır
Beylikdüzü,1991280,110,1+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,120,4,5,Hayır
Beylikdüzü,1991280,110,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,120,4,5,Hayır
Beylikdüzü,2579310,80,1+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,90,3,4,Evet
Beylikdüzü,5248450,160,3+1,7.Kat,Doğalgaz,Krediye Uygun,2,Daire,185,11-15,15,Evet
Beylikdüzü,3239895,100,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,115,5-10,5,Evet
Beylikdüzü,3688100,120,2+1,6.Kat,Doğalgaz,Krediye Uygun,1,Daire,130,11-15,15,Evet
Beylikdüzü,20574750,220,4+1,1.Kat,Yerden Isıtma,Krediye Uygun,2,Villa,350,0,2,Hayır
Beylikdüzü,5106750,135,3+1,1.Kat,Doğalgaz,Krediye Uygun,2,Daire,150,0,4,Hayır
Beylikdüzü,4936525,135,3+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,145,0,5,Hayır
Beylikdüzü,2993340,120,2+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,140,0,5,Hayır
Beylikdüzü,1571830,110,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,130,0,6,Hayır
Beylikdüzü,13520550,200,3+2,1.Kat,Doğalgaz,Krediye Uygun,2,Villa,230,21 Ve Üzeri,3,Hayır
Beylikdüzü,1330010,100,2+1,1.Kat,Doğalgaz,Krediye Uygun,2,Daire,110,5-10,5,Hayır
Beylikdüzü,6878160,220,4+2,4.Kat,Doğalgaz,Krediye Uygun Değil,2,Daire,240,4,4,Hayır
Beylikdüzü,3134625,110,2+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,125,4,4,Hayır
Beylikdüzü,4012320,145,3+1,11-15,Merkezi,Krediye Uygun,2,Daire,160,5-10,15,Evet
Beylikdüzü,3439080,110,2+1,1.Kat,Doğalgaz,Krediye Uygun,2,Daire,120,3,5,Hayır
Beylikdüzü,5617425,145,3+1,3.Kat,Doğalgaz,Krediye Uygun,2,Daire,165,0,4,Hayır
Beylikdüzü,4728735,145,3+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,165,0,4,Hayır
Beylikdüzü,4255500,140,3+1,3.Kat,Doğalgaz,Krediye Uygun,2,Residence,150,4,8,Evet
Beylikdüzü,2672625,105,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,125,0,4,Hayır
Beylikdüzü,3582375,110,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,125,0,6,Hayır
Beylikdüzü,2535570,80,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,90,21 Ve Üzeri,5,Evet
Beylikdüzü,1817385,70,1+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,85,0,6,Hayır
Beylikdüzü,4872030,140,4+1,3.Kat,Doğalgaz,Krediye Uygun,3,Daire,170,0,4,Hayır
Beylikdüzü,3439080,110,2+1,4.Kat,Doğalgaz,Krediye Uygun,2,Daire,120,0,4,Hayır
Beylikdüzü,4012320,140,3+1,5.Kat,Doğalgaz,Krediye Uygun,2,Daire,160,5-10,15,Hayır
Beylikdüzü,4539200,140,3+1,1.Kat,Doğalgaz,Krediye Uygun,2,Daire,160,0,5,Hayır
Beylikdüzü,1571830,110,2+1,3.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,130,0,6,Hayır
Beylikdüzü,9645800,280,5+1,11-15,Merkezi,Krediye Uygun,2,Residence,340,11-15,15,Evet
Beylikdüzü,3688100,120,3+1,5.Kat,Doğalgaz,Krediye Uygun,1,Daire,130,16-20,7,Evet
Beylikdüzü,3659730,102,2+1,7.Kat,Doğalgaz,Krediye Uygun,2,Daire,129,5-10,15,Evet
Beylikdüzü,2958165,80,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,105,5-10,5,Evet
Beylikdüzü,1389765,50,1+1,5.Kat,Merkezi,Krediye Uygun,1,Daire,65,5-10,9,Evet
Beylikdüzü,3152490,90,2+1,2.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,110,5-10,3,Hayır
Beylikdüzü,1862835,60,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,65,0,4,Hayır
Beylikdüzü,2565720,115,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,120,0,5,Hayır
Beylikdüzü,1327520,70,1+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,80,0,5,Hayır
Beylikdüzü,1330010,100,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,110,0,5,Hayır
Beylikdüzü,35323600,420,4+2,1.Kat,Yerden Isıtma,Krediye Uygun,4,Villa,650,0,3,Hayır
Beylikdüzü,3404400,110,2+1,1.Kat,Doğalgaz,Krediye Uygun,2,Daire,120,0,3,Hayır
Beylikdüzü,4255625,115,2+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,125,0,3,Hayır
Büyükçekmece,5135100,140,3+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,150,11-15,4,Hayır
Büyükçekmece,6335200,180,4+2,4.Kat,Doğalgaz,Krediye Uygun,2,Daire,200,5-10,4,Hayır
Büyükçekmece,4996410,130,3+1,4.Kat,Doğalgaz,Krediye Uygun,2,Daire,145,11-15,4,Hayır
Büyükçekmece,4866660,160,4+2,3.Kat,Doğalgaz,Krediye Uygun,2,Daire,180,11-15,3,Evet
Büyükçekmece,2929410,90,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,110,2,4,Hayır
Büyükçekmece,111566000,550,5+1,1.Kat,Doğalgaz,Krediye Uygun,3,Villa,2000,4,2,Evet
Büyükçekmece,7960950,220,4+2,4.Kat,Doğalgaz,Krediye Uygun,2,Daire,270,5-10,4,Hayır
Büyükçekmece,17846000,400,9+,1.Kat,Doğalgaz,Krediye Uygun,6+,Villa,500,0,4,Hayır
Büyükçekmece,2933605,80,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,85,3,4,Evet
Büyükçekmece,2609530,100,3+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,110,0,5,Hayır
Büyükçekmece,2135070,80,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,90,0,5,Hayır
Büyükçekmece,4589640,95,3+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,110,21 Ve Üzeri,3,Evet
Büyükçekmece,23040160,320,6+2,1.Kat,Doğalgaz,Krediye Uygun,3,Villa,440,16-20,4,Evet
Büyükçekmece,3146400,100,3+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,120,1,4,Hayır
Büyükçekmece,17190927,307,5+1,1.Kat,Yerden Isıtma,Krediye Uygun Değil,5,Villa,459,0,2,Evet
Büyükçekmece,15093559,273,5+1,1.Kat,Yerden Isıtma,Krediye Uygun Değil,5,Villa,403,0,2,Evet
Büyükçekmece,2948500,85,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,100,21 Ve Üzeri,3,Hayır
Büyükçekmece,5086521,180,3+1,3.Kat,Merkezi,Krediye Uygun,2,Daire,191,0,10,Hayır
Büyükçekmece,14518932,326,5+2,1.Kat,Yerden Isıtma,Krediye Uygun,4,Villa,426,0,3,Hayır
Büyükçekmece,12817210,185,3+1,1.Kat,Doğalgaz,Krediye Uygun,2,Villa,230,11-15,2,Evet
Büyükçekmece,3106170,85,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,90,5-10,4,Evet
Büyükçekmece,1801320,75,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Yazlık,85,21 Ve Üzeri,4,Evet
Büyükçekmece,18781880,500,7+1,1.Kat,Doğalgaz,Krediye Uygun Değil,2,Müstakil Ev,520,11-15,3,Hayır
Büyükçekmece,4518888,120,2+1,7.Kat,Yerden Isıtma,Krediye Uygun,2,Daire,132,5-10,15,Evet
Büyükçekmece,3582173,99,3+2,5.Kat,Doğalgaz,Krediye Uygun,3,Daire,151,0,5,Hayır
Büyükçekmece,12641200,190,4+1,1.Kat,Doğalgaz,Krediye Uygun,4,Villa,260,0,2,Hayır
Büyükçekmece,4831820,99,3+1,4.Kat,Doğalgaz,Krediye Uygun,2,Daire,140,0,5,Evet
Büyükçekmece,5897000,190,3+2,5.Kat,Doğalgaz,Krediye Uygun Değil,2,Daire,200,0,5,Hayır
Büyükçekmece,2728145,110,2+1,Giriş,Doğalgaz,Krediye Uygun,2,Daire,115,11-15,3,Evet
Büyükçekmece,2130480,65,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,80,21 Ve Üzeri,4,Evet
Büyükçekmece,2728145,110,2+1,Giriş,Doğalgaz,Krediye Uygun,2,Daire,115,11-15,3,Evet
Büyükçekmece,17228380,320,5+1,1.Kat,Yerden Isıtma,Krediye Uygun Değil,6+,Müstakil Ev,460,0,2,Hayır
Büyükçekmece,8923000,220,5+2,1.Kat,Doğalgaz,Krediye Uygun Değil,3,Villa,250,21 Ve Üzeri,3,Evet
Büyükçekmece,12324240,330,5+2,5.Kat,Doğalgaz,Krediye Uygun Değil,4,Daire,360,4,6,Evet
Büyükçekmece,7592860,200,5+2,3.Kat,Doğalgaz,Krediye Uygun,3,Daire,220,0,4,Hayır
Büyükçekmece,4831820,110,2+1,3.Kat,Doğalgaz,Krediye Uygun,2,Daire,140,4,4,Hayır
Büyükçekmece,2097600,75,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,80,5-10,3,Hayır
Büyükçekmece,2130480,65,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,80,21 Ve Üzeri,4,Evet
Büyükçekmece,4304020,125,3+1,Giriş,Doğalgaz,Krediye Uygun,2,Daire,140,21 Ve Üzeri,7,Evet
Büyükçekmece,2298145,80,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,85,21 Ve Üzeri,4,Evet
Büyükçekmece,2692460,68,1+1,3.Kat,Doğalgaz,Krediye Uygun,1,Residence,85,5-10,7,Evet
Büyükçekmece,4279250,100,3+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,125,21 Ve Üzeri,7,Hayır
Büyükçekmece,12837750,350,7+1,5.Kat,Doğalgaz,Krediye Uygun,3,Daire,375,5-10,5,Evet
Büyükçekmece,2753100,90,2+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,105,0,3,Hayır
Büyükçekmece,4831820,130,3+1,4.Kat,Doğalgaz,Krediye Uygun,2,Daire,140,0,5,Evet
Büyükçekmece,6902600,180,4+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,200,1,6,Evet
Büyükçekmece,9601148,268,9+,1.Kat,Doğalgaz,Krediye Uygun,4,Bina,269,16-20,4,Hayır
Büyükçekmece,5176950,125,3+1,1.Kat,Doğalgaz,Krediye Uygun,2,Daire,150,3,4,Hayır
Büyükçekmece,3614436,105,3+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,126,11-15,10,Evet
Büyükçekmece,12641200,190,4+1,1.Kat,Doğalgaz,Krediye Uygun,4,Villa,260,0,2,Hayır
Büyükçekmece,4317600,155,3+1,1.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,200,21 Ve Üzeri,4,Evet
Büyükçekmece,9502800,280,5+2,8.Kat,Doğalgaz,Krediye Uygun,3,Daire,300,21 Ve Üzeri,8,Evet
Büyükçekmece,7570360,220,4+2,3.Kat,Doğalgaz,Krediye Uygun,2,Daire,280,5-10,3,Hayır
Büyükçekmece,6212340,170,3+2,4.Kat,Doğalgaz,Krediye Uygun,3,Daire,180,4,4,Hayır
Büyükçekmece,3796430,100,3+1,Bahçe Katı,Doğalgaz,Krediye Uygun,2,Daire,110,4,4,Hayır
Büyükçekmece,2933605,80,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,85,4,4,Hayır
Büyükçekmece,2506225,80,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,85,21 Ve Üzeri,3,Hayır
Büyükçekmece,2130480,70,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,80,21 Ve Üzeri,5,Evet
Büyükçekmece,2653650,85,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,90,21 Ve Üzeri,4,Evet
Büyükçekmece,2130480,70,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,80,21 Ve Üzeri,5,Evet
Büyükçekmece,1997325,60,1+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,75,21 Ve Üzeri,5,Evet
Büyükçekmece,4192300,69,1+1,1.Kat,Sobalı,Krediye Uygun,Yok,Bina,70,21 Ve Üzeri,2,Hayır
Büyükçekmece,2397954,67,1+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,78,5-10,5,Evet
Büyükçekmece,5695305,150,3+1,10.Kat,Doğalgaz,Krediye Uygun,1,Daire,165,16-20,15,Evet
Büyükçekmece,20893024,350,3+1,Müstakil,Doğalgaz,Krediye Uygun,2,Yazlık,424,16-20,2,Hayır
Büyükçekmece,3451300,80,2+1,1.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,100,1,5,Hayır
Büyükçekmece,4308720,115,3+1,4.Kat,Doğalgaz,Krediye Uygun,2,Daire,120,21 Ve Üzeri,5,Hayır
Büyükçekmece,3451700,66,2+1,3.Kat,Doğalgaz,Krediye Uygun,2,Residence,100,0,30,Evet
Büyükçekmece,2130480,75,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,80,21 Ve Üzeri,4,Evet
Büyükçekmece,8908460,185,3+2,3.Kat,Doğalgaz,Krediye Uygun,3,Daire,220,5-10,3,Hayır
Büyükçekmece,2909890,70,1+1,4.Kat,Merkezi,Krediye Uygun Değil,1,Daire,85,5-10,7,Evet
Büyükçekmece,6162120,155,3+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,180,5-10,5,Hayır
Büyükçekmece,5168700,125,3+1,3.Kat,Yerden Isıtma,Krediye Uygun,2,Daire,150,4,6,Hayır
Büyükçekmece,4659255,130,4+2,Çatı Dubleks,Doğalgaz,Krediye Uygun,2,Daire,135,0,6,Hayır
Büyükçekmece,6073950,115,3+1,Bahçe Katı,Sobalı,Krediye Uygun,2,Daire,150,4,4,Hayır
Büyükçekmece,2562084,80,2+1,Giriş,Doğalgaz,Krediye Uygun,2,Daire,108,0,5,Hayır
Büyükçekmece,2534080,70,1+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,80,11-15,4,Evet
Büyükçekmece,4720320,55,1+1,26-30,Merkezi,Krediye Uygun,1,Residence,88,0,30,Evet
Büyükçekmece,4831820,110,3+1,1.Kat,Doğalgaz,Krediye Uygun Değil,2,Daire,140,1,6,Evet
