ilan_ilce,ilan_fiyat,net_metrekare,oda_sayısı,bulunduğu_kat,ısıtma_tipi,krediye_uygunluk,banyo_sayısı,tipi,brüt_metrekare,binanın_yaşı,binanın_kat_sayısı,site_içerisinde
Esenler,1885410,80 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,11-15,4,Hayır
Esenler,1466430,65 M2,1+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,70 M2,11-15,4,Hayır
Esenler,2409135,105 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,115 M2,5-10,6,Hayır
Esenler,2677860,85 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,3,5,Hayır
Esenler,2150415,84 M2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,85 M2,5-10,4,Hayır
Esenler,1885410,75 M2,2+1,2.Kat,Doğalgaz Sobalı,Krediye Uygun Değil,1,Daire,90 M2,16-20,5,Hayır
Esenler,2102490,85 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,90 M2,21 Ve Üzeri,4,Hayır
Esenler,1466430,65 M2,1+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,70 M2,11-15,4,Hayır
Esenler,2175595,85 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,95 M2,5-10,4,Hayır
Esenler,1985685,80 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,85 M2,21 Ve Üzeri,6,Hayır
Esenler,12120000,200 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Bina,202 M2,21 Ve Üzeri,4,Hayır
Esenler,2912943,100 M2,2+1,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,103 M2,21 Ve Üzeri,6,Hayır
Esenler,3128640,110 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,120 M2,11-15,5,Hayır
Esenler,2723370,120 M2,3.5+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,130 M2,5-10,5,Hayır
Esenler,1954425,65 M2,1+1,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,75 M2,21 Ve Üzeri,5,Hayır
Esenler,2471982,95 M2,3+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,118 M2,5-10,6,Hayır
Esenler,2618625,105 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,125 M2,21 Ve Üzeri,8,Hayır
Esenler,2723370,100 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,130 M2,5-10,6,Hayır
Esenler,2975400,90 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,11-15,4,Hayır
Esenler,3036930,120 M2,3+1,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,130 M2,21 Ve Üzeri,5,Hayır
Esenler,4219556,70 M2,2+1,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun,2,Daire,82 M2,0 (Yeni),5,Hayır
Esenler,2403405,85 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,95 M2,5-10,5,Hayır
Esenler,3854000,90 M2,2+1,7.Kat,Merkezi Doğalgaz,Krediye Uygun,2,Daire,100 M2,4,12,Evet
Esenler,3952200,110 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,120 M2,0 (Yeni),4,Hayır
Esenler,2803320,115 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,120 M2,21 Ve Üzeri,5,Hayır
Esenler,2633615,105 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,115 M2,5-10,4,Hayır
Esenler,2219295,90 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,95 M2,5-10,4,Hayır
Esenler,2953766,103 M2,3+1,7.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,127 M2,1,16,Evet
Esenler,2744015,100 M2,3+1,4.Kat,Yerden Isıtma,Krediye Uygun,2,Daire,115 M2,0 (Yeni),4,Hayır
Esenler,3162375,115 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,125 M2,5-10,4,Hayır
Esenler,2093220,80 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,0 (Yeni),4,Hayır
Esenler,3272940,95 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,110 M2,21 Ve Üzeri,4,Hayır
Esenler,1990155,85 M2,2+1,Kot 2 (-2).Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,95 M2,16-20,4,Hayır
Esenler,4046700,73 M2,2+1,12.Kat,Merkezi (Pay Ölçer),Krediye Uygun,1,Daire,105 M2,5-10,16,Evet
Esenler,2093220,85 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,0 (Yeni),4,Hayır
Esenler,3153735,120 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,135 M2,5-10,4,Hayır
Esenler,2975400,85 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,100 M2,21 Ve Üzeri,4,Hayır
Esenler,2560880,75 M2,2+1,12.Kat,Merkezi (Pay Ölçer),Krediye Uygun,1,Daire,85 M2,5-10,13,Evet
Esenler,3615360,110 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,120 M2,11-15,3,Hayır
Esenler,3570480,110 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,120 M2,5-10,4,Hayır
Esenler,3036930,120 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,130 M2,21 Ve Üzeri,5,Hayır
Esenler,1675920,70 M2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,80 M2,11-15,4,Hayır
Esenler,1885410,80 M2,2+1,Çatı Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,5-10,4,Hayır
Esenler,1466430,60 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,70 M2,0 (Yeni),4,Hayır
Esenler,2605900,90 M2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,5-10,4,Hayır
Esenler,1571175,65 M2,1+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,75 M2,0 (Yeni),3,Hayır
Esenler,1603070,60 M2,1+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,70 M2,4,11,Hayır
Esenler,3544024,126 M2,3+1,1.Kat,Doğalgaz Sobalı,Krediye Uygun Değil,1,Daire,136 M2,21 Ve Üzeri,4,Hayır
Esenler,1717575,65 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,75 M2,21 Ve Üzeri,5,Hayır
Esenler,2605900,90 M2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,5-10,4,Hayır
Esenler,2304390,100 M2,2+1,1.Kat,Doğalgaz Sobalı,Krediye Uygun Değil,1,Daire,110 M2,21 Ve Üzeri,4,Hayır
Esenler,2605900,95 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,5-10,4,Hayır
Esenler,2345310,80 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,5-10,4,Hayır
Esenler,2304390,100 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,110 M2,21 Ve Üzeri,4,Hayır
Esenler,2175595,85 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,95 M2,11-15,4,Hayır
Esenler,1990155,85 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,95 M2,21 Ve Üzeri,4,Hayır
Esenler,3128825,85 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,95 M2,11-15,5,Hayır
Esenler,2674670,110 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,115 M2,11-15,6,Hayır
Esenler,2674670,110 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,115 M2,21 Ve Üzeri,7,Hayır
Esenler,1780665,82 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,85 M2,11-15,6,Hayır
Esenler,2513880,115 M2,3+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,120 M2,21 Ve Üzeri,5,Hayır
Esenler,1922724,75 M2,2+1,5.Kat,Kombi Doğalgaz,Bilinmiyor,1,Daire,76 M2,21 Ve Üzeri,5,Hayır
Esenler,1954425,70 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,75 M2,5-10,4,Hayır
Esenler,1887200,70 M2,2+1,Yüksek Giriş,Doğalgaz Sobalı,Krediye Uygun Değil,1,Daire,80 M2,21 Ve Üzeri,3,Hayır
Esenler,2618625,105 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,125 M2,21 Ve Üzeri,8,Hayır
Esenler,1990155,85 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,2,Daire,95 M2,11-15,4,Hayır
Esenler,2803320,110 M2,2+1,5.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,120 M2,0 (Yeni),5,Hayır
Eyüpsultan,3376890,85 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,5-10,8,Hayır
Eyüpsultan,3745440,125 M2,3+1,6.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,135 M2,0 (Yeni),8,Hayır
Eyüpsultan,3681870,55 M2,1+1,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil,1,Daire,62 M2,5-10,4,Evet
Eyüpsultan,46188590,258 M2,4+1,1.Kat,Kombi Doğalgaz,Bilinmiyor,4,Villa,290 M2,21 Ve Üzeri,3,Evet
Eyüpsultan,3602600,90 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,21 Ve Üzeri,5,Evet
Eyüpsultan,3237125,85 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,95 M2,5-10,4,Hayır
Eyüpsultan,3457220,115 M2,2+1,5.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,130 M2,5-10,6,Hayır
Eyüpsultan,3735630,80 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,5-10,5,Hayır
Eyüpsultan,5983650,200 M2,4+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,225 M2,16-20,4,Hayır
Eyüpsultan,5764160,120 M2,3+2,4.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,160 M2,0 (Yeni),4,Hayır
Eyüpsultan,4863510,110 M2,3+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,135 M2,0 (Yeni),4,Hayır
Eyüpsultan,1822050,65 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,75 M2,4,3,Hayır
Eyüpsultan,6321760,145 M2,3+2,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil,2,Daire,160 M2,5-10,5,Hayır
Eyüpsultan,2531360,75 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,80 M2,16-20,5,Hayır
Eyüpsultan,2064990,75 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,85 M2,21 Ve Üzeri,5,Hayır
Eyüpsultan,6888660,78 M2,2+1,Bahçe Katı,Merkezi Doğalgaz,Krediye Uygun,2,Daire,116 M2,0 (Yeni),3,Evet
Eyüpsultan,5097620,160 M2,4+1,5.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,170 M2,2,5,Hayır
Eyüpsultan,3058310,95 M2,3+1,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,115 M2,4,5,Hayır
Eyüpsultan,2398880,75 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,80 M2,2,5,Hayır
Eyüpsultan,2872152,96 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,108 M2,21 Ve Üzeri,4,Hayır
Eyüpsultan,5522805,85 M2,2+1,Kot 1 (-1).Kat,Yerden Isıtma,Krediye Uygun,1,Daire,93 M2,4,5,Hayır
Eyüpsultan,4097565,59 M2,1+1,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,69 M2,2,3,Hayır
Eyüpsultan,5733756,34 M2,1 Oda,1.Kat,Klimalı,Bilinmiyor,1,Prefabrik,36 M2,5-10,1,Hayır
Eyüpsultan,4716480,150 M2,4+1,Çatı Katı,Kombi Doğalgaz,Krediye Uygun,2,Daire,170 M2,1,3,Hayır
Eyüpsultan,4683380,95 M2,3+1,Yüksek Giriş,Doğalgaz Sobalı,Krediye Uygun,1,Daire,130 M2,16-20,5,Hayır
Eyüpsultan,3170288,73 M2,2+1,6.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,88 M2,0 (Yeni),9,Hayır
Eyüpsultan,3602600,80 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,0 (Yeni),9,Hayır
Eyüpsultan,3555990,70 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,0 (Yeni),6,Hayır
Eyüpsultan,6247650,140 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,150 M2,11-15,5,Hayır
Eyüpsultan,2398880,75 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,80 M2,3,5,Hayır
Eyüpsultan,2393460,80 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,21 Ve Üzeri,4,Hayır
Eyüpsultan,3590190,125 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,135 M2,21 Ve Üzeri,4,Hayır
Eyüpsultan,2659400,90 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,21 Ve Üzeri,4,Hayır
Eyüpsultan,2712588,90 M2,2+1,5.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,102 M2,21 Ve Üzeri,5,Hayır
Eyüpsultan,5729095,125 M2,3+2,7.Kat,Kombi Doğalgaz,Krediye Uygun,3,Daire,145 M2,4,7,Hayır
Eyüpsultan,6532350,73 M2,2+1,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil,2,Daire,110 M2,1,5,Hayır
Eyüpsultan,2260490,75 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,85 M2,5-10,4,Hayır
Eyüpsultan,2925340,100 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,110 M2,21 Ve Üzeri,4,Hayır
Eyüpsultan,2526430,85 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,95 M2,21 Ve Üzeri,4,Hayır
Eyüpsultan,1994550,65 M2,1+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,75 M2,2,4,Hayır
Eyüpsultan,2127520,65 M2,1+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,80 M2,1,5,Hayır
Eyüpsultan,5397480,170 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,180 M2,1,4,Hayır
Eyüpsultan,2446648,78 M2,2+1,Bodrum Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,92 M2,21 Ve Üzeri,4,Hayır
Eyüpsultan,3242340,70 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,0 (Yeni),7,Hayır
Eyüpsultan,3242340,70 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,0 (Yeni),7,Hayır
Eyüpsultan,3943165,90 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,95 M2,16-20,3,Hayır
Eyüpsultan,1942080,65 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,70 M2,5-10,5,Hayır
Eyüpsultan,3005990,90 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,95 M2,21 Ve Üzeri,5,Hayır
Eyüpsultan,1803360,55 M2,1+1,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,65 M2,4,5,Hayır
Eyüpsultan,2218964,69 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,74 M2,5-10,4,Hayır
Eyüpsultan,4036010,100 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,110 M2,5-10,5,Hayır
Eyüpsultan,6829275,76 M2,2+1,Bahçe Katı,Merkezi Doğalgaz,Krediye Uygun Değil,2,Daire,115 M2,0 (Yeni),2,Hayır
Eyüpsultan,13064700,176 M2,3+1,Çatı Katı,Merkezi Doğalgaz,Krediye Uygun Değil,2,Daire,220 M2,0 (Yeni),2,Hayır
Eyüpsultan,12530235,147 M2,3+1,Çatı Katı,Merkezi Doğalgaz,Krediye Uygun Değil,3,Daire,211 M2,0 (Yeni),2,Hayır
Eyüpsultan,12173925,176 M2,3+1,Çatı Katı,Merkezi Doğalgaz,Krediye Uygun Değil,3,Daire,205 M2,0 (Yeni),2,Hayır
Eyüpsultan,13421010,147 M2,4+1,Bahçe Katı,Merkezi Doğalgaz,Krediye Uygun Değil,2,Daire,226 M2,0 (Yeni),2,Hayır
Eyüpsultan,12530235,147 M2,3+1,Çatı Katı,Merkezi Doğalgaz,Krediye Uygun Değil,2,Daire,211 M2,0 (Yeni),2,Hayır
Eyüpsultan,9026520,116 M2,2+1,Çatı Katı,Merkezi Doğalgaz,Krediye Uygun Değil,2,Daire,152 M2,0 (Yeni),2,Hayır
Eyüpsultan,3602600,90 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,21 Ve Üzeri,4,Evet
Eyüpsultan,11853300,240 M2,5+2,Çatı Katı,Kombi Doğalgaz,Krediye Uygun,4,Daire,300 M2,11-15,5,Hayır
Eyüpsultan,2774400,70 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,2,7,Evet
Eyüpsultan,3314392,80 M2,2+1,6.Kat,Kombi Doğalgaz,Bilinmiyor,1,Daire,92 M2,0 (Yeni),7,Hayır
Eyüpsultan,3471735,105 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,115 M2,11-15,5,Hayır
Eyüpsultan,3555990,85 M2,2+1,3.Kat,Merkezi (Pay Ölçer),Krediye Uygun,1,Daire,90 M2,0 (Yeni),10,Hayır
Eyüpsultan,3085000,90 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,5-10,5,Hayır
Eyüpsultan,4797760,135 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,160 M2,11-15,5,Hayır
Eyüpsultan,14594800,199 M2,1 Oda,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil,Yok,Bina,200 M2,21 Ve Üzeri,4,Hayır
Eyüpsultan,3962860,95 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,110 M2,21 Ve Üzeri,4,Evet
Eyüpsultan,3467310,90 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,110 M2,21 Ve Üzeri,5,Hayır
Eyüpsultan,3939705,90 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,105 M2,5-10,5,Hayır
Eyüpsultan,2913120,90 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,105 M2,5-10,5,Hayır
Eyüpsultan,3782730,90 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,105 M2,16-20,4,Hayır
Eyüpsultan,3422470,85 M2,2+1,4.Kat,Merkezi (Pay Ölçer),Krediye Uygun,1,Daire,95 M2,0 (Yeni),9,Hayır
Eyüpsultan,3962860,90 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,110 M2,21 Ve Üzeri,5,Evet
Eyüpsultan,9587820,93 M2,2+1,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun,2,Daire,132 M2,1,9,Evet
Eyüpsultan,13800650,130 M2,3+1,8.Kat,Merkezi (Pay Ölçer),Krediye Uygun,2,Daire,190 M2,4,24,Evet
Eyüpsultan,3714034,72 M2,2+1,9.Kat,Merkezi (Pay Ölçer),Krediye Uygun,1,Daire,94 M2,4,10,Evet
Eyüpsultan,3189285,69 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,85 M2,0 (Yeni),10,Hayır
Eyüpsultan,3748590,80 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,1,10,Evet
Eyüpsultan,3555990,74 M2,2+1,4.Kat,Merkezi (Pay Ölçer),Krediye Uygun,1,Daire,90 M2,5-10,10,Evet
Eyüpsultan,2568215,60 M2,1+1,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,65 M2,5-10,5,Hayır
Eyüpsultan,3248778,70 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,78 M2,0 (Yeni),5,Hayır
Eyüpsultan,6519315,140 M2,3+2,5.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,165 M2,5-10,5,Hayır
Gaziosmanpaşa,5472600,180 M2,4+2,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun,2,Daire,200 M2,5-10,4,Hayır
Gaziosmanpaşa,3601200,110 M2,2+1,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,120 M2,21 Ve Üzeri,5,Hayır
Gaziosmanpaşa,2915100,80 M2,2+1,Kot 2 (-2).Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,16-20,5,Hayır
Gaziosmanpaşa,2991598,55 M2,1+1,18.Kat,Merkezi (Pay Ölçer),Krediye Uygun,1,Daire,74 M2,5-10,24,Evet
Gaziosmanpaşa,2910744,55 M2,1+1,6.Kat,Merkezi (Pay Ölçer),Krediye Uygun,1,Daire,72 M2,5-10,24,Evet
Gaziosmanpaşa,3598003,60 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,89 M2,21 Ve Üzeri,4,Hayır
Gaziosmanpaşa,2313360,85 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,11-15,4,Hayır
Gaziosmanpaşa,7802600,250 M2,4+2,4.Kat,Kombi Doğalgaz,Krediye Uygun,4,Daire,260 M2,11-15,4,Hayır
Gaziosmanpaşa,8402800,240 M2,4+2,Çatı Dubleks,Kombi Doğalgaz,Bilinmiyor,1,Daire,280 M2,16-20,5,Hayır
Gaziosmanpaşa,4727025,114 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,135 M2,4,5,Hayır
Gaziosmanpaşa,4525420,75 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,95 M2,21 Ve Üzeri,4,Hayır
Gaziosmanpaşa,2291600,80 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,85 M2,21 Ve Üzeri,4,Hayır
Gaziosmanpaşa,2599485,85 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,95 M2,5-10,6,Hayır
Gaziosmanpaşa,2736300,85 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,5-10,5,Hayır
Gaziosmanpaşa,3032025,46 M2,1+1,4.Kat,Merkezi Doğalgaz,Krediye Uygun,1,Daire,75 M2,5-10,24,Evet
Gaziosmanpaşa,2275975,45 M2,1+1,10.Kat,Merkezi Doğalgaz,Krediye Uygun,1,Daire,65 M2,5-10,11,Evet
Gaziosmanpaşa,9298210,130 M2,3+1,6.Kat,Merkezi (Pay Ölçer),Krediye Uygun,3,Residence,230 M2,5-10,25,Evet
Gaziosmanpaşa,3638430,72 M2,1+1,15.Kat,Merkezi (Pay Ölçer),Krediye Uygun,1,Daire,90 M2,5-10,18,Evet
Gaziosmanpaşa,7478995,120 M2,3+1,16.Kat,Merkezi (Pay Ölçer),Krediye Uygun,3,Daire,185 M2,5-10,24,Evet
Gaziosmanpaşa,3426450,130 M2,3+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,150 M2,11-15,4,Hayır
Gaziosmanpaşa,3420375,120 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,125 M2,16-20,5,Hayır
Gaziosmanpaşa,6002000,180 M2,4+2,Çatı Katı,Kombi Doğalgaz,Krediye Uygun,2,Daire,200 M2,11-15,5,Hayır
Gaziosmanpaşa,3562900,100 M2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,110 M2,21 Ve Üzeri,5,Hayır
Gaziosmanpaşa,2056320,75 M2,2+1,Yüksek Giriş,Doğalgaz Sobalı,Krediye Uygun,1,Daire,80 M2,21 Ve Üzeri,5,Hayır
Gaziosmanpaşa,1950650,60 M2,1+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,65 M2,11-15,5,Hayır
Gaziosmanpaşa,2240300,90 M2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,11-15,3,Hayır
Gaziosmanpaşa,3370000,115 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,125 M2,5-10,3,Hayır
Gaziosmanpaşa,2827330,90 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,110 M2,11-15,5,Hayır
Gaziosmanpaşa,3562650,125 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,135 M2,16-20,4,Hayır
Gaziosmanpaşa,2532510,85 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,95 M2,16-20,5,Hayır
Gaziosmanpaşa,3562650,130 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,135 M2,16-20,4,Hayır
Gaziosmanpaşa,2156800,70 M2,2+1,5.Kat,Sobalı,Krediye Uygun Değil,1,Daire,80 M2,21 Ve Üzeri,5,Hayır
Gaziosmanpaşa,5457645,98 M2,2+1,3.Kat,Merkezi (Pay Ölçer),Krediye Uygun,2,Residence,135 M2,5-10,25,Evet
Gaziosmanpaşa,4378080,130 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,160 M2,4,5,Hayır
Gaziosmanpaşa,2513610,100 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,110 M2,3,3,Hayır
